year,state_alpha,state_name,county_name,Value,unit_desc,short_desc,Crop,HighYield,StateAvgYield,RelYield,PrevYearYield,YoYChange
2014,MS,MISSISSIPPI,GRENADA,34.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,46.43260869565218,0.7387049955522261,35.1,-0.8000000000000043
2015,MS,MISSISSIPPI,GRENADA,30.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.818867924528305,0.7753961310391756,34.3,-4.199999999999996
2016,MS,MISSISSIPPI,GRENADA,39.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,41.522448979591836,0.958517644745896,30.1,9.699999999999996
2010,MS,MISSISSIPPI,HINDS,38.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.408,1.1043943269007208,44.601858131648626,-6.601858131648626
2011,MS,MISSISSIPPI,HINDS,37.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.46595744680851,1.0822272979813568,38.0,-0.7000000000000028
2012,MS,MISSISSIPPI,HINDS,49.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,42.906666666666666,1.142013673088875,37.3,11.700000000000003
2013,MS,MISSISSIPPI,HINDS,42.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,41.293749999999996,1.0219464204631454,49.0,-6.799999999999997
2014,MS,MISSISSIPPI,HINDS,43.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,46.43260869565218,0.9411489301933611,42.2,1.5
2015,MS,MISSISSIPPI,HINDS,37.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.818867924528305,0.9711772139593662,43.7,-6.0
2016,MS,MISSISSIPPI,HINDS,47.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,41.522448979591836,1.148776172220584,37.7,10.0
2017,MS,MISSISSIPPI,HINDS,52.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.05217391304348,1.135668429003021,47.7,4.599999999999994
2018,MS,MISSISSIPPI,HINDS,45.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,45.6,0.9890350877192983,52.3,-7.199999999999996
2019,MS,MISSISSIPPI,HINDS,48.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,43.70454545454545,1.11201248049922,45.1,3.5
2020,MS,MISSISSIPPI,HINDS,48.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,47.84285714285714,1.0220961481039117,48.6,0.29999999999999716
2021,MS,MISSISSIPPI,HINDS,47.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.61904761904762,0.9810969637610186,48.9,-1.1999999999999957
2022,MS,MISSISSIPPI,HINDS,47.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,47.03684210526316,1.014098690835851,47.7,0.0
2023,MS,MISSISSIPPI,HINDS,32.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,49.29032258064516,0.6674738219895288,47.7,-14.800000000000004
2024,MS,MISSISSIPPI,HINDS,46.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.96451612903226,0.9986262792774228,32.9,14.0
2010,MS,MISSISSIPPI,HOLMES,38.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.408,1.1043943269007208,44.601858131648626,-6.601858131648626
2011,MS,MISSISSIPPI,HOLMES,36.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.46595744680851,1.0706216433113156,38.0,-1.1000000000000014
2012,MS,MISSISSIPPI,HOLMES,50.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,42.906666666666666,1.1746426351771286,36.9,13.5
2013,MS,MISSISSIPPI,HOLMES,42.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,41.293749999999996,1.0388981383381264,50.4,-7.5
2014,MS,MISSISSIPPI,HOLMES,53.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.43260869565218,1.1522075003511398,42.9,10.600000000000001
2015,MS,MISSISSIPPI,HOLMES,44.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.818867924528305,1.1360454943132108,53.5,-9.399999999999999
2016,MS,MISSISSIPPI,HOLMES,51.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,41.522448979591836,1.233067924899243,44.1,7.100000000000001
2017,MS,MISSISSIPPI,HOLMES,57.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.05217391304348,1.2529267371601207,51.2,6.5
2018,MS,MISSISSIPPI,HOLMES,53.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,45.6,1.1798245614035088,57.7,-3.9000000000000057
2019,MS,MISSISSIPPI,HOLMES,47.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,43.70454545454545,1.0914196567862715,53.8,-6.099999999999994
2020,MS,MISSISSIPPI,HOLMES,53.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,47.84285714285714,1.1161540758435353,47.7,5.699999999999996
2021,MS,MISSISSIPPI,HOLMES,55.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.61904761904762,1.14564152791381,53.4,2.3000000000000043
2022,MS,MISSISSIPPI,HOLMES,56.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,47.03684210526316,1.1990600872776098,55.7,0.6999999999999957
2023,MS,MISSISSIPPI,HOLMES,55.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,49.29032258064516,1.1219240837696334,56.4,-1.1000000000000014
2024,MS,MISSISSIPPI,HOLMES,53.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.96451612903226,1.147674977677038,55.3,-1.3999999999999986
2010,MS,MISSISSIPPI,HUMPHREYS,40.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.408,1.1770518484073471,44.601858131648626,-4.101858131648626
2011,MS,MISSISSIPPI,HUMPHREYS,42.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.46595744680851,1.2243965676893636,40.5,1.7000000000000028
2012,MS,MISSISSIPPI,HUMPHREYS,46.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,42.906666666666666,1.0907395898073338,42.2,4.599999999999994
2013,MS,MISSISSIPPI,HUMPHREYS,50.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,41.293749999999996,1.2181020130164977,46.8,3.5
2014,MS,MISSISSIPPI,HUMPHREYS,55.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.43260869565218,1.1845123835385551,50.3,4.700000000000003
2015,MS,MISSISSIPPI,HUMPHREYS,47.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,38.818867924528305,1.2313599688927772,55.0,-7.200000000000003
2016,MS,MISSISSIPPI,HUMPHREYS,46.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,41.522448979591836,1.1078344637766637,47.8,-1.7999999999999972
2017,MS,MISSISSIPPI,HUMPHREYS,52.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.05217391304348,1.140011329305136,46.0,6.5
2018,MS,MISSISSIPPI,HUMPHREYS,59.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,45.6,1.3092105263157896,52.5,7.200000000000003
2019,MS,MISSISSIPPI,HUMPHREYS,48.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,43.70454545454545,1.1005720228809153,59.7,-11.600000000000001
2020,MS,MISSISSIPPI,HUMPHREYS,56.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,47.84285714285714,1.1704986563153181,48.1,7.899999999999999
2021,MS,MISSISSIPPI,HUMPHREYS,59.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.61904761904762,1.2135161606268363,56.0,3.0
2022,MS,MISSISSIPPI,HUMPHREYS,55.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,47.03684210526316,1.1799261497146694,59.0,-3.5
2023,MS,MISSISSIPPI,HUMPHREYS,56.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,49.29032258064516,1.1543848167539268,55.5,1.3999999999999986
2024,MS,MISSISSIPPI,HUMPHREYS,54.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.96451612903226,1.1625798475169997,56.9,-2.299999999999997
2010,MS,MISSISSIPPI,ISSAQUENA,43.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.408,1.2497093699139734,44.601858131648626,-1.6018581316486262
2011,MS,MISSISSIPPI,ISSAQUENA,38.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.46595744680851,1.1199456756589914,43.0,-4.399999999999999
2012,MS,MISSISSIPPI,ISSAQUENA,51.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,42.906666666666666,1.1979490366687384,38.6,12.799999999999997
2013,MS,MISSISSIPPI,ISSAQUENA,47.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,41.293749999999996,1.1406084455880128,51.4,-4.299999999999997
2014,MS,MISSISSIPPI,ISSAQUENA,55.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.43260869565218,1.1974343368135212,47.1,8.5
2015,MS,MISSISSIPPI,ISSAQUENA,45.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.818867924528305,1.1592300962379702,55.6,-10.600000000000001
2016,MS,MISSISSIPPI,ISSAQUENA,52.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,41.522448979591836,1.2523346112257938,45.0,7.0
2017,MS,MISSISSIPPI,ISSAQUENA,48.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.05217391304348,1.0466389728096677,52.0,-3.799999999999997
2018,MS,MISSISSIPPI,ISSAQUENA,58.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,45.6,1.2763157894736843,48.2,10.0
2019,MS,MISSISSIPPI,ISSAQUENA,44.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,43.70454545454545,1.0182007280291212,58.2,-13.700000000000003
2020,MS,MISSISSIPPI,ISSAQUENA,63.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,47.84285714285714,1.3168109883547328,44.5,18.5
2021,MS,MISSISSIPPI,ISSAQUENA,60.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.61904761904762,1.2340842311459352,63.0,-3.0
2022,MS,MISSISSIPPI,ISSAQUENA,57.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,47.03684210526316,1.2266979970907463,60.0,-2.299999999999997
2023,MS,MISSISSIPPI,ISSAQUENA,58.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,49.29032258064516,1.192931937172775,57.7,1.0999999999999943
2024,MS,MISSISSIPPI,ISSAQUENA,53.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.96451612903226,1.13915790919706,58.8,-5.299999999999997
2010,MS,MISSISSIPPI,ITAWAMBA,30.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.408,0.8718902580795164,44.601858131648626,-14.601858131648626
2011,MS,MISSISSIPPI,ITAWAMBA,26.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.46595744680851,0.7601703808877092,30.0,-3.8000000000000007
2012,MS,MISSISSIPPI,ITAWAMBA,42.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,42.906666666666666,0.9858607830950901,26.2,16.099999999999998
2013,MS,MISSISSIPPI,ITAWAMBA,32.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,41.293749999999996,0.7822006962312699,42.3,-10.0
2014,MS,MISSISSIPPI,ITAWAMBA,39.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,46.43260869565218,0.8550025750269207,32.3,7.400000000000006
2015,MS,MISSISSIPPI,ITAWAMBA,38.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.818867924528305,1.0020900165257118,39.7,-0.8000000000000043
2016,MS,MISSISSIPPI,ITAWAMBA,32.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,41.522448979591836,0.78511746780694,38.9,-6.299999999999997
2017,MS,MISSISSIPPI,ITAWAMBA,37.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,46.05217391304348,0.8077794561933535,32.6,4.600000000000001
2018,MS,MISSISSIPPI,ITAWAMBA,31.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,45.6,0.6885964912280701,37.2,-5.800000000000004
2019,MS,MISSISSIPPI,ITAWAMBA,37.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,43.70454545454545,0.8557462298491939,31.4,6.0
2020,MS,MISSISSIPPI,ITAWAMBA,35.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,47.84285714285714,0.742012541057032,37.4,-1.8999999999999986
2021,MS,MISSISSIPPI,ITAWAMBA,37.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,48.61904761904762,0.7733594515181195,35.5,2.1000000000000014
2022,MS,MISSISSIPPI,ITAWAMBA,38.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,47.03684210526316,0.824885308268994,37.6,1.1999999999999957
2010,MS,MISSISSIPPI,JEFFERSON,45.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.408,1.3107416879795397,44.601858131648626,0.4981418683513752
2011,MS,MISSISSIPPI,JEFFERSON,42.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.46595744680851,1.2301993950243841,45.1,-2.700000000000003
2012,MS,MISSISSIPPI,JEFFERSON,48.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,42.906666666666666,1.139683032939714,42.4,6.5
2014,MS,MISSISSIPPI,JEFFERSON,47.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.43260869565218,1.0143733320848354,48.9,-1.7999999999999972
2015,MS,MISSISSIPPI,JEFFERSON,55.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,38.818867924528305,1.4168367842908525,47.1,7.899999999999999
2020,MS,MISSISSIPPI,JONES,38.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,47.84285714285714,0.7984472977008062,44.601858131648626,-6.401858131648623
2010,MS,MISSISSIPPI,LAFAYETTE,27.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.408,0.8021390374331551,44.601858131648626,-17.001858131648625
2011,MS,MISSISSIPPI,LAFAYETTE,23.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.46595744680851,0.6818322118649299,27.6,-4.100000000000001
2014,MS,MISSISSIPPI,LAFAYETTE,51.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.43260869565218,1.1134416405262417,23.5,28.200000000000003
2015,MS,MISSISSIPPI,LAFAYETTE,37.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.818867924528305,0.9660250801983085,51.7,-14.200000000000003
2016,MS,MISSISSIPPI,LAFAYETTE,34.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,41.522448979591836,0.8188341688784037,37.5,-3.5
2017,MS,MISSISSIPPI,LAFAYETTE,35.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,46.05217391304348,0.7773791540785497,34.0,1.7999999999999972
2018,MS,MISSISSIPPI,LAFAYETTE,38.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,45.6,0.8333333333333333,35.8,2.200000000000003
2021,MS,MISSISSIPPI,LAFAYETTE,46.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.61904761904762,0.95435847208619,38.0,8.399999999999999
2022,MS,MISSISSIPPI,LAFAYETTE,46.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,47.03684210526316,0.9843347879601655,46.4,-0.10000000000000142
2023,MS,MISSISSIPPI,LAFAYETTE,46.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,49.29032258064516,0.9454188481675393,46.3,0.30000000000000426
2018,MS,MISSISSIPPI,LAMAR,45.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,45.6,0.9868421052631579,44.601858131648626,0.3981418683513738
2011,MS,MISSISSIPPI,LAWRENCE,16.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.46595744680851,0.47583184147169577,44.601858131648626,-28.201858131648628
2020,MS,MISSISSIPPI,LEAKE,47.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,47.84285714285714,0.9844729770080621,44.601858131648626,2.498141868351375
2010,MS,MISSISSIPPI,LEE,29.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.408,0.854452452917926,44.601858131648626,-15.201858131648628
2011,MS,MISSISSIPPI,LEE,26.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.46595744680851,0.7775788628927712,29.4,-2.599999999999998
2012,MS,MISSISSIPPI,LEE,37.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,42.906666666666666,0.8646674953387198,26.8,10.3
2013,MS,MISSISSIPPI,LEE,32.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,41.293749999999996,0.7943090661419706,37.1,-4.300000000000004
2014,MS,MISSISSIPPI,LEE,36.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,46.43260869565218,0.7753171964979634,32.8,3.200000000000003
2015,MS,MISSISSIPPI,LEE,38.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.818867924528305,0.9917857490035967,36.0,2.5
2016,MS,MISSISSIPPI,LEE,33.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,41.522448979591836,0.7971591467610342,38.5,-5.399999999999999
2017,MS,MISSISSIPPI,LEE,36.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,46.05217391304348,0.7817220543806646,33.1,2.8999999999999986
2018,MS,MISSISSIPPI,LEE,35.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,45.6,0.7741228070175438,36.0,-0.7000000000000028
2020,MS,MISSISSIPPI,LEE,33.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,47.84285714285714,0.6981188414452075,35.3,-1.8999999999999986
2022,MS,MISSISSIPPI,LEE,34.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,47.03684210526316,0.7419715788295848,33.4,1.5
2010,MS,MISSISSIPPI,LEFLORE,46.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,34.408,1.3368983957219251,44.601858131648626,1.3981418683513738
2011,MS,MISSISSIPPI,LEFLORE,47.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,34.46595744680851,1.389777146737453,46.0,1.8999999999999986
2012,MS,MISSISSIPPI,LEFLORE,54.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,42.906666666666666,1.2771908017402112,47.9,6.899999999999999
2013,MS,MISSISSIPPI,LEFLORE,49.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,41.293749999999996,1.189041925230816,54.8,-5.699999999999996
2014,MS,MISSISSIPPI,LEFLORE,59.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.43260869565218,1.2771197153424785,49.1,10.199999999999996
2015,MS,MISSISSIPPI,LEFLORE,54.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,38.818867924528305,1.4142607174103234,59.3,-4.399999999999999
2016,MS,MISSISSIPPI,LEFLORE,52.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,41.522448979591836,1.2667846259707067,54.9,-2.299999999999997
2017,MS,MISSISSIPPI,LEFLORE,62.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.05217391304348,1.3593277945619335,52.6,10.0
2018,MS,MISSISSIPPI,LEFLORE,59.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,45.6,1.3092105263157896,62.6,-2.8999999999999986
2019,MS,MISSISSIPPI,LEFLORE,58.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,43.70454545454545,1.3339573582943318,59.7,-1.4000000000000057
2020,MS,MISSISSIPPI,LEFLORE,60.9,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,47.84285714285714,1.2729172887429083,58.3,2.6000000000000014
2021,MS,MISSISSIPPI,LEFLORE,57.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,48.61904761904762,1.1888344760039176,60.9,-3.1000000000000014
2022,MS,MISSISSIPPI,LEFLORE,59.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,47.03684210526316,1.2670918652791763,57.8,1.8000000000000043
2023,MS,MISSISSIPPI,LEFLORE,64.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,49.29032258064516,1.3024869109947645,59.6,4.600000000000001
2024,MS,MISSISSIPPI,LEFLORE,66.8,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,1,46.96451612903226,1.4223504361563293,64.2,2.5999999999999943
2010,MS,MISSISSIPPI,LOWNDES,31.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.408,0.9009532666821669,44.601858131648626,-13.601858131648626
2011,MS,MISSISSIPPI,LOWNDES,29.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.46595744680851,0.85301561824804,31.0,-1.6000000000000014
2012,MS,MISSISSIPPI,LOWNDES,39.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,42.906666666666666,0.9136109384711001,29.4,9.800000000000004
2013,MS,MISSISSIPPI,LOWNDES,33.3,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,41.293749999999996,0.8064174360526715,39.2,-5.900000000000006
2015,MS,MISSISSIPPI,LOWNDES,32.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,38.818867924528305,0.8346456692913384,33.3,-0.8999999999999986
2016,MS,MISSISSIPPI,LOWNDES,30.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,41.522448979591836,0.7273174088272879,32.4,-2.1999999999999993
2017,MS,MISSISSIPPI,LOWNDES,39.2,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,46.05217391304348,0.8512084592145015,30.2,9.000000000000004
2018,MS,MISSISSIPPI,LOWNDES,35.5,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,45.6,0.7785087719298245,39.2,-3.700000000000003
2019,MS,MISSISSIPPI,LOWNDES,35.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,43.70454545454545,0.809984399375975,35.5,-0.10000000000000142
2020,MS,MISSISSIPPI,LOWNDES,41.1,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,47.84285714285714,0.8590624066885638,35.4,5.700000000000003
2021,MS,MISSISSIPPI,LOWNDES,44.4,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,48.61904761904762,0.9132223310479921,41.1,3.299999999999997
2022,MS,MISSISSIPPI,LOWNDES,34.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,47.03684210526316,0.7355935996419379,44.4,-9.799999999999997
2023,MS,MISSISSIPPI,LOWNDES,43.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,49.29032258064516,0.8723821989528796,34.6,8.399999999999999
2024,MS,MISSISSIPPI,LOWNDES,31.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,46.96451612903226,0.6728484099182636,43.0,-11.399999999999999
2010,MS,MISSISSIPPI,MADISON,35.0,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.408,1.017205301092769,44.601858131648626,-9.601858131648626
2011,MS,MISSISSIPPI,MADISON,35.7,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,34.46595744680851,1.0358046793011915,35.0,0.7000000000000028
2012,MS,MISSISSIPPI,MADISON,44.6,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",Soybeans,0,42.906666666666666,1.0394655065257925,35.7,8.899999999999999
