year,state_alpha,state_name,county_name,Value,unit_desc,short_desc,Crop,HighYield,StateAvgYield,RelYield,PrevYearYield,YoYChange
2011,NE,NEBRASKA,FRANKLIN,175.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,155.08295454545453,1.1297179661911148,183.1,-7.900000000000006
2012,NE,NEBRASKA,FRANKLIN,171.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,134.5779069767442,1.2713825310834044,175.2,-4.099999999999994
2013,NE,NEBRASKA,FRANKLIN,153.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,161.19759036144578,0.9547289116103862,171.1,-17.19999999999999
2014,NE,NEBRASKA,FRANKLIN,169.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,171.8470588235294,0.9875059902786335,153.9,15.799999999999983
2015,NE,NEBRASKA,FRANKLIN,186.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,178.9109756097561,1.039623194530595,169.7,16.30000000000001
2016,NE,NEBRASKA,FRANKLIN,181.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,173.80240963855422,1.0465907830523513,186.0,-4.099999999999994
2017,NE,NEBRASKA,FRANKLIN,179.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,176.93037974683546,1.011697370774459,181.9,-2.9000000000000057
2018,NE,NEBRASKA,FRANKLIN,195.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,189.01168831168832,1.0316822295054933,179.0,16.0
2019,NE,NEBRASKA,FRANKLIN,183.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,180.31866666666667,1.0198611347318451,195.0,-11.099999999999994
2020,NE,NEBRASKA,FRANKLIN,171.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,175.0547619047619,0.9802646790800158,183.9,-12.300000000000011
2021,NE,NEBRASKA,FRANKLIN,208.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,187.7125,1.1128720783112473,171.6,37.30000000000001
2022,NE,NEBRASKA,FRANKLIN,153.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,160.10281690140843,0.9575096988730835,208.9,-55.599999999999994
2023,NE,NEBRASKA,FRANKLIN,196.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,181.31714285714287,1.0853910275602339,153.3,43.5
2024,NE,NEBRASKA,FRANKLIN,185.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,184.2377049180328,1.007937002268986,196.8,-11.100000000000023
2010,NE,NEBRASKA,FRONTIER,146.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,160.06136363636364,0.9171482528007725,147.2801300518561,-0.4801300518560936
2011,NE,NEBRASKA,FRONTIER,129.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,155.08295454545453,0.8318128860653756,146.8,-17.80000000000001
2012,NE,NEBRASKA,FRONTIER,116.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,134.5779069767442,0.867898770488262,129.0,-12.200000000000003
2013,NE,NEBRASKA,FRONTIER,98.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,161.19759036144578,0.6098106043619296,116.8,-18.5
2014,NE,NEBRASKA,FRONTIER,131.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,171.8470588235294,0.765215307729171,98.3,33.2
2015,NE,NEBRASKA,FRONTIER,151.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,178.9109756097561,0.8490256088666527,131.5,20.400000000000006
2016,NE,NEBRASKA,FRONTIER,151.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,173.80240963855422,0.8711041481810116,151.9,-0.5
2017,NE,NEBRASKA,FRONTIER,124.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,176.93037974683546,0.7053621892326953,151.4,-26.60000000000001
2019,NE,NEBRASKA,FRONTIER,148.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,180.31866666666667,0.8246511731083488,124.8,23.89999999999999
2020,NE,NEBRASKA,FRONTIER,144.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,175.0547619047619,0.8225997306965167,148.7,-4.699999999999989
2021,NE,NEBRASKA,FRONTIER,131.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,187.7125,0.699473929546514,144.0,-12.699999999999989
2022,NE,NEBRASKA,FRONTIER,124.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,160.10281690140843,0.7770006949759399,131.3,-6.900000000000006
2024,NE,NEBRASKA,FRONTIER,162.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,184.2377049180328,0.8814699470569916,124.4,38.0
2010,NE,NEBRASKA,FURNAS,135.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,160.06136363636364,0.8484246098797337,147.2801300518561,-11.480130051856094
2011,NE,NEBRASKA,FURNAS,127.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,155.08295454545453,0.8240750917763954,135.8,-8.000000000000014
2012,NE,NEBRASKA,FURNAS,81.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,134.5779069767442,0.6033679808531411,127.8,-46.599999999999994
2013,NE,NEBRASKA,FURNAS,69.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,161.19759036144578,0.4305275273928577,81.2,-11.799999999999997
2014,NE,NEBRASKA,FURNAS,122.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,171.8470588235294,0.7122612446087493,69.4,53.0
2015,NE,NEBRASKA,FURNAS,153.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,178.9109756097561,0.8596454156925029,122.4,31.400000000000006
2016,NE,NEBRASKA,FURNAS,144.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,173.80240963855422,0.8337053571428571,153.8,-8.900000000000006
2017,NE,NEBRASKA,FURNAS,145.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,176.93037974683546,0.8217921659810409,144.9,0.5
2018,NE,NEBRASKA,FURNAS,151.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,189.01168831168832,0.8031249355842764,145.4,6.400000000000006
2019,NE,NEBRASKA,FURNAS,133.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,180.31866666666667,0.7420196836711304,151.8,-18.0
2020,NE,NEBRASKA,FURNAS,136.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,175.0547619047619,0.7786134950967725,133.8,2.5
2021,NE,NEBRASKA,FURNAS,161.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,187.7125,0.8598255310647932,136.3,25.099999999999994
2022,NE,NEBRASKA,FURNAS,89.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,160.10281690140843,0.5565173787970759,161.4,-72.30000000000001
2023,NE,NEBRASKA,FURNAS,116.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,181.31714285714287,0.6441751626983501,89.1,27.700000000000003
2024,NE,NEBRASKA,FURNAS,162.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,184.2377049180328,0.8841838323619701,116.8,46.10000000000001
2010,NE,NEBRASKA,GAGE,134.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,160.06136363636364,0.8415522455876296,147.2801300518561,-12.580130051856116
2011,NE,NEBRASKA,GAGE,136.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,155.08295454545453,0.8801741003715021,134.7,1.8000000000000114
2012,NE,NEBRASKA,GAGE,89.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,134.5779069767442,0.6665284221986054,136.5,-46.8
2013,NE,NEBRASKA,GAGE,150.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,161.19759036144578,0.9342571415758554,89.7,60.89999999999999
2014,NE,NEBRASKA,GAGE,169.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,171.8470588235294,0.9875059902786335,150.6,19.099999999999994
2015,NE,NEBRASKA,GAGE,152.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,178.9109756097561,0.8529381692761763,169.7,-17.099999999999994
2016,NE,NEBRASKA,GAGE,137.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,173.80240963855422,0.7917036379769299,152.6,-15.0
2017,NE,NEBRASKA,GAGE,151.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,176.93037974683546,0.8573993918798067,137.6,14.099999999999994
2018,NE,NEBRASKA,GAGE,172.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,189.01168831168832,0.9137001078748651,151.7,21.0
2019,NE,NEBRASKA,GAGE,159.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,180.31866666666667,0.8823268435880182,172.7,-13.599999999999994
2020,NE,NEBRASKA,GAGE,162.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,175.0547619047619,0.9282809460984998,159.1,3.4000000000000057
2021,NE,NEBRASKA,GAGE,167.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,187.7125,0.8923220350269694,162.5,5.0
2022,NE,NEBRASKA,GAGE,133.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,160.10281690140843,0.8357129661397167,167.5,-33.69999999999999
2023,NE,NEBRASKA,GAGE,164.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,181.31714285714287,0.9078016419533256,133.8,30.799999999999983
2010,NE,NEBRASKA,GARDEN,142.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,160.06136363636364,0.8909083164127394,147.2801300518561,-4.680130051856111
2011,NE,NEBRASKA,GARDEN,144.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,155.08295454545453,0.9324042118221187,142.6,2.0
2012,NE,NEBRASKA,GARDEN,120.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,134.5779069767442,0.8924198830106187,144.6,-24.5
2013,NE,NEBRASKA,GARDEN,116.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,161.19759036144578,0.7214748045502788,120.1,-3.799999999999997
2014,NE,NEBRASKA,GARDEN,143.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,171.8470588235294,0.8373724926405148,116.3,27.60000000000001
2018,NE,NEBRASKA,GARDEN,109.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,189.01168831168832,0.5793292519530847,143.9,-34.400000000000006
2020,NE,NEBRASKA,GARDEN,65.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,175.0547619047619,0.3718836282523836,109.5,-44.400000000000006
2023,NE,NEBRASKA,GARDEN,141.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,181.31714285714287,0.7787460014812245,65.1,76.1
2010,NE,NEBRASKA,GARFIELD,154.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,160.06136363636364,0.9633805216749257,147.2801300518561,6.919869948143884
2011,NE,NEBRASKA,GARFIELD,168.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,155.08295454545453,1.08458083283873,154.2,14.0
2012,NE,NEBRASKA,GARFIELD,161.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,134.5779069767442,1.1970761295005052,168.2,-7.099999999999994
2013,NE,NEBRASKA,GARFIELD,167.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,161.19759036144578,1.039097418419361,161.1,6.400000000000006
2014,NE,NEBRASKA,GARFIELD,137.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,171.8470588235294,0.7995481618402136,167.5,-30.099999999999994
2015,NE,NEBRASKA,GARFIELD,177.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,178.9109756097561,0.9904367208108679,137.4,39.79999999999998
2016,NE,NEBRASKA,GARFIELD,192.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,173.80240963855422,1.1093056787932565,177.2,15.600000000000023
2017,NE,NEBRASKA,GARFIELD,185.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,176.93037974683546,1.0490001788588803,192.8,-7.200000000000017
2018,NE,NEBRASKA,GARFIELD,205.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,189.01168831168832,1.084589010505775,185.6,19.400000000000006
2019,NE,NEBRASKA,GARFIELD,186.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,180.31866666666667,1.0348346261063746,205.0,-18.400000000000006
2020,NE,NEBRASKA,GARFIELD,187.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,175.0547619047619,1.068808400092488,186.6,0.5
2021,NE,NEBRASKA,GARFIELD,208.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,187.7125,1.111273889591796,187.1,21.5
2022,NE,NEBRASKA,GARFIELD,184.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,160.10281690140843,1.154258267134676,208.6,-23.799999999999983
2023,NE,NEBRASKA,GARFIELD,192.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,181.31714285714287,1.063881754148217,184.8,8.099999999999994
2024,NE,NEBRASKA,GARFIELD,203.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,184.2377049180328,1.1018374338212396,192.9,10.099999999999994
2010,NE,NEBRASKA,GOSPER,180.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,160.06136363636364,1.1276925042952277,147.2801300518561,33.219869948143895
2011,NE,NEBRASKA,GOSPER,167.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,155.08295454545453,1.08071193569424,180.5,-12.900000000000006
2012,NE,NEBRASKA,GOSPER,156.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,134.5779069767442,1.1636382487882007,167.6,-11.0
2013,NE,NEBRASKA,GOSPER,166.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,161.19759036144578,1.0341345650776568,156.6,10.099999999999994
2014,NE,NEBRASKA,GOSPER,187.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,171.8470588235294,1.0887588142671323,166.7,20.400000000000006
2015,NE,NEBRASKA,GOSPER,186.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,178.9109756097561,1.0413000061346767,187.1,-0.799999999999983
2016,NE,NEBRASKA,GOSPER,178.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,173.80240963855422,1.0253022404614018,186.3,-8.100000000000023
2018,NE,NEBRASKA,GOSPER,204.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,189.01168831168832,1.0819436714557609,178.2,26.30000000000001
2020,NE,NEBRASKA,GOSPER,201.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,175.0547619047619,1.1527821226010908,204.5,-2.6999999999999886
2021,NE,NEBRASKA,GOSPER,218.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,187.7125,1.1629486581873876,201.8,16.5
2022,NE,NEBRASKA,GOSPER,154.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,160.10281690140843,0.9625064879082984,218.3,-64.20000000000002
2023,NE,NEBRASKA,GOSPER,206.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,181.31714285714287,1.1394399710058145,154.1,52.5
2010,NE,NEBRASKA,GREELEY,163.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,160.06136363636364,1.0227327587430957,147.2801300518561,16.419869948143884
2011,NE,NEBRASKA,GREELEY,145.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,155.08295454545453,0.9369179251573573,163.7,-18.399999999999977
2012,NE,NEBRASKA,GREELEY,161.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,134.5779069767442,1.2007914495796501,145.3,16.299999999999983
2013,NE,NEBRASKA,GREELEY,180.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,161.19759036144578,1.1216048552251972,161.6,19.200000000000017
2014,NE,NEBRASKA,GREELEY,176.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,171.8470588235294,1.0270760594235642,180.8,-4.300000000000011
2015,NE,NEBRASKA,GREELEY,181.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,178.9109756097561,1.0122352716639287,176.5,4.599999999999994
2016,NE,NEBRASKA,GREELEY,186.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,173.80240963855422,1.0742083518189884,181.1,5.599999999999994
2017,NE,NEBRASKA,GREELEY,188.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,176.93037974683546,1.06426041852978,186.7,1.6000000000000227
2018,NE,NEBRASKA,GREELEY,197.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,189.01168831168832,1.0464961281855722,188.3,9.5
2019,NE,NEBRASKA,GREELEY,191.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,180.31866666666667,1.0636724613462094,197.8,-6.0
2020,NE,NEBRASKA,GREELEY,203.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,175.0547619047619,1.1619221196088299,191.8,11.599999999999994
2021,NE,NEBRASKA,GREELEY,222.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,187.7125,1.185856029832856,203.4,19.19999999999999
2022,NE,NEBRASKA,GREELEY,184.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,160.10281690140843,1.1498860767288628,222.6,-38.5
2023,NE,NEBRASKA,GREELEY,193.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,181.31714285714287,1.0666393533036038,184.1,9.300000000000011
2010,NE,NEBRASKA,HALL,180.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,160.06136363636364,1.128317264685419,147.2801300518561,33.31986994814389
2011,NE,NEBRASKA,HALL,180.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,155.08295454545453,1.164538040491526,180.6,0.0
2012,NE,NEBRASKA,HALL,184.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,134.5779069767442,1.3739253652678054,180.6,4.300000000000011
2013,NE,NEBRASKA,HALL,202.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,161.19759036144578,1.2537408254480769,184.9,17.19999999999999
2014,NE,NEBRASKA,HALL,204.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,171.8470588235294,1.1917573766002603,202.1,2.700000000000017
2015,NE,NEBRASKA,HALL,200.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,178.9109756097561,1.1195512143251516,204.8,-4.5
2016,NE,NEBRASKA,HALL,186.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,173.80240963855422,1.0724822537710736,200.3,-13.900000000000006
2017,NE,NEBRASKA,HALL,199.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,176.93037974683546,1.129257735646575,186.4,13.400000000000006
2018,NE,NEBRASKA,HALL,217.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,189.01168831168832,1.1507224867561272,199.8,17.69999999999999
2019,NE,NEBRASKA,HALL,180.4,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,180.31866666666667,1.0004510533204178,217.5,-37.099999999999994
2020,NE,NEBRASKA,HALL,201.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,175.0547619047619,1.1527821226010908,180.4,21.400000000000006
2022,NE,NEBRASKA,HALL,188.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,160.10281690140843,1.1754946205343397,201.8,-13.600000000000023
2023,NE,NEBRASKA,HALL,214.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,181.31714285714287,1.1852161169852349,188.2,26.700000000000017
2024,NE,NEBRASKA,HALL,214.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,184.2377049180328,1.1653423499577344,214.9,-0.20000000000001705
2010,NE,NEBRASKA,HAMILTON,189.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,160.06136363636364,1.1820466582418674,147.2801300518561,41.919869948143884
2011,NE,NEBRASKA,HAMILTON,198.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,155.08295454545453,1.278025690063236,189.2,9.0
2012,NE,NEBRASKA,HAMILTON,196.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,134.5779069767442,1.4564054710248233,198.2,-2.1999999999999886
2013,NE,NEBRASKA,HAMILTON,201.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,161.19759036144578,1.2481576154386593,196.0,5.199999999999989
2014,NE,NEBRASKA,HAMILTON,209.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,171.8470588235294,1.21619771342507,201.2,7.800000000000011
2015,NE,NEBRASKA,HAMILTON,212.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,178.9109756097561,1.189977301696579,209.0,3.9000000000000057
2016,NE,NEBRASKA,HAMILTON,202.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,173.80240963855422,1.163965450310559,212.9,-10.599999999999994
2017,NE,NEBRASKA,HAMILTON,215.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,176.93037974683546,1.215167233053121,202.3,12.699999999999989
2018,NE,NEBRASKA,HAMILTON,223.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,189.01168831168832,1.1840537587863047,215.0,8.800000000000011
2019,NE,NEBRASKA,HAMILTON,214.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,180.31866666666667,1.1917789986616287,223.8,-8.900000000000006
2020,NE,NEBRASKA,HAMILTON,226.0,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,175.0547619047619,1.2910245773431444,214.9,11.099999999999994
2022,NE,NEBRASKA,HAMILTON,218.7,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,160.10281690140843,1.3659972025019136,226.0,-7.300000000000011
2023,NE,NEBRASKA,HAMILTON,218.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,181.31714285714287,1.2072769102283292,218.7,0.20000000000001705
2024,NE,NEBRASKA,HAMILTON,224.1,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,184.2377049180328,1.216363393691329,218.9,5.199999999999989
2010,NE,NEBRASKA,HARLAN,168.5,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,160.06136363636364,1.0527212574722762,147.2801300518561,21.219869948143895
2011,NE,NEBRASKA,HARLAN,170.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,155.08295454545453,1.1013460537981874,168.5,2.3000000000000114
2012,NE,NEBRASKA,HARLAN,144.3,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,134.5779069767442,1.0722413748412347,170.8,-26.5
2013,NE,NEBRASKA,HARLAN,133.6,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,0,161.19759036144578,0.8287965080646367,144.3,-10.700000000000017
2014,NE,NEBRASKA,HARLAN,163.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,171.8470588235294,0.9531731361675909,133.6,30.200000000000017
2015,NE,NEBRASKA,HARLAN,180.9,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,178.9109756097561,1.0111173972612078,163.8,17.099999999999994
2016,NE,NEBRASKA,HARLAN,168.8,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,173.80240963855422,0.971217834960071,180.9,-12.099999999999994
2017,NE,NEBRASKA,HARLAN,180.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,176.93037974683546,1.0184796995170808,168.8,11.399999999999977
2018,NE,NEBRASKA,HARLAN,181.2,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Corn,1,189.01168831168832,0.9586708717251046,180.2,1.0
